[2026-05-21T16:47:28.540Z] Extension activated. Workspace: c:\demo-helper
[2026-05-21T17:03:43.157Z] applyHighlights: no active editor
[2026-05-21T17:03:43.658Z] applyHighlights: no active editor
[2026-05-21T17:03:44.174Z] applyHighlights: no active editor
[2026-05-21T17:03:44.678Z] applyHighlights: no active editor
[2026-05-21T17:03:45.181Z] applyHighlights: no active editor
[2026-05-21T17:03:45.686Z] applyHighlights: no active editor
[2026-05-21T17:03:46.189Z] applyHighlights: no active editor
[2026-05-21T17:03:46.691Z] applyHighlights: no active editor
[2026-05-21T17:03:47.199Z] applyHighlights: no active editor
[2026-05-21T17:03:47.711Z] applyHighlights: no active editor
[2026-05-21T17:03:48.213Z] applyHighlights: no active editor
[2026-05-21T17:03:48.728Z] applyHighlights: no active editor
[2026-05-21T17:03:49.234Z] applyHighlights: no active editor
[2026-05-21T17:03:49.736Z] applyHighlights: no active editor
[2026-05-21T17:03:50.249Z] applyHighlights: no active editor
[2026-05-21T17:03:50.754Z] applyHighlights: no active editor
[2026-05-21T17:03:51.266Z] applyHighlights: no active editor
[2026-05-21T17:03:51.769Z] applyHighlights: no active editor
[2026-05-21T17:03:52.273Z] applyHighlights: no active editor
[2026-05-21T17:03:52.789Z] applyHighlights: no active editor
[2026-05-21T17:03:53.293Z] applyHighlights: no active editor
[2026-05-21T17:03:53.795Z] applyHighlights: no active editor
[2026-05-21T17:03:54.294Z] applyHighlights: no active editor
[2026-05-21T17:03:54.799Z] applyHighlights: no active editor
[2026-05-21T17:03:55.305Z] applyHighlights: no active editor
[2026-05-21T17:03:55.811Z] applyHighlights: no active editor
[2026-05-21T17:03:56.313Z] applyHighlights: no active editor
[2026-05-21T17:03:56.817Z] applyHighlights: no active editor
[2026-05-21T17:03:57.323Z] applyHighlights: no active editor
[2026-05-21T17:03:57.826Z] applyHighlights: no active editor
[2026-05-21T17:03:58.329Z] applyHighlights: no active editor
[2026-05-21T17:03:58.834Z] applyHighlights: no active editor
[2026-05-21T17:03:59.335Z] applyHighlights: no active editor
[2026-05-21T17:03:59.904Z] applyHighlights: no active editor
[2026-05-21T17:04:00.407Z] applyHighlights: no active editor
[2026-05-21T17:04:00.908Z] applyHighlights: no active editor
[2026-05-21T17:04:01.408Z] applyHighlights: no active editor
[2026-05-21T17:04:01.912Z] applyHighlights: no active editor
[2026-05-21T17:04:02.411Z] applyHighlights: no active editor
[2026-05-21T17:04:02.917Z] applyHighlights: no active editor
[2026-05-21T17:04:03.422Z] applyHighlights: no active editor
[2026-05-21T17:04:03.924Z] applyHighlights: no active editor
[2026-05-21T17:04:04.426Z] applyHighlights: no active editor
[2026-05-21T17:04:04.929Z] applyHighlights: no active editor
[2026-05-21T17:04:05.436Z] applyHighlights: no active editor
[2026-05-21T17:04:05.941Z] applyHighlights: no active editor
[2026-05-21T17:04:06.444Z] applyHighlights: no active editor
[2026-05-21T17:04:06.949Z] applyHighlights: no active editor
[2026-05-21T17:04:07.459Z] applyHighlights: no active editor
[2026-05-21T17:04:07.962Z] applyHighlights: no active editor
[2026-05-21T17:04:08.465Z] applyHighlights: no active editor
[2026-05-21T17:04:08.969Z] applyHighlights: no active editor
[2026-05-21T17:04:09.474Z] applyHighlights: no active editor
[2026-05-21T17:04:09.976Z] applyHighlights: no active editor
[2026-05-21T17:04:10.479Z] applyHighlights: no active editor
[2026-05-21T17:04:10.984Z] applyHighlights: no active editor
[2026-05-21T17:04:11.485Z] applyHighlights: no active editor
[2026-05-21T17:04:11.988Z] applyHighlights: no active editor
[2026-05-21T17:04:12.490Z] applyHighlights: no active editor
[2026-05-21T17:04:12.992Z] applyHighlights: no active editor
[2026-05-21T17:04:13.501Z] applyHighlights: no active editor
[2026-05-21T17:04:14.003Z] applyHighlights: no active editor
[2026-05-21T17:04:14.505Z] applyHighlights: no active editor
[2026-05-21T17:04:15.007Z] applyHighlights: no active editor
[2026-05-21T17:04:15.509Z] applyHighlights: no active editor
[2026-05-21T17:04:16.014Z] applyHighlights: no active editor
[2026-05-21T17:04:16.517Z] applyHighlights: no active editor
[2026-05-21T17:04:17.018Z] applyHighlights: no active editor
[2026-05-21T17:04:17.521Z] applyHighlights: no active editor
[2026-05-21T17:04:18.021Z] applyHighlights: no active editor
[2026-05-21T17:04:18.524Z] applyHighlights: no active editor
[2026-05-21T17:04:19.025Z] applyHighlights: no active editor
[2026-05-21T17:04:19.529Z] applyHighlights: no active editor
[2026-05-21T17:04:20.031Z] applyHighlights: no active editor
[2026-05-21T17:04:20.536Z] applyHighlights: no active editor
[2026-05-21T17:04:21.042Z] applyHighlights: no active editor
[2026-05-21T17:04:21.543Z] applyHighlights: no active editor
[2026-05-21T17:04:22.229Z] applyHighlights: no active editor
[2026-05-21T17:04:22.735Z] applyHighlights: no active editor
[2026-05-21T17:04:23.235Z] applyHighlights: no active editor
[2026-05-21T17:04:23.750Z] applyHighlights: no active editor
[2026-05-21T17:04:24.254Z] applyHighlights: no active editor
[2026-05-21T17:04:24.756Z] applyHighlights: no active editor
[2026-05-21T17:04:25.259Z] applyHighlights: no active editor
[2026-05-21T17:04:25.765Z] applyHighlights: no active editor
[2026-05-21T17:04:26.266Z] applyHighlights: no active editor
[2026-05-21T17:04:26.771Z] applyHighlights: no active editor
[2026-05-21T17:04:27.284Z] applyHighlights: no active editor
[2026-05-21T17:04:27.785Z] applyHighlights: no active editor
[2026-05-21T17:04:28.289Z] applyHighlights: no active editor
[2026-05-21T17:04:28.788Z] applyHighlights: no active editor
[2026-05-21T17:04:29.290Z] applyHighlights: no active editor
[2026-05-21T17:04:29.792Z] applyHighlights: no active editor
[2026-05-21T17:04:30.294Z] applyHighlights: no active editor
[2026-05-21T17:04:30.808Z] applyHighlights: no active editor
[2026-05-21T17:04:31.314Z] applyHighlights: no active editor
[2026-05-21T17:04:31.814Z] applyHighlights: no active editor
[2026-05-21T17:04:32.328Z] applyHighlights: no active editor
[2026-05-21T17:04:32.842Z] applyHighlights: no active editor
[2026-05-21T17:04:33.346Z] applyHighlights: no active editor
[2026-05-21T17:04:33.848Z] applyHighlights: no active editor
[2026-05-21T17:04:34.353Z] applyHighlights: no active editor
[2026-05-21T17:04:34.856Z] applyHighlights: no active editor
[2026-05-21T17:04:35.359Z] applyHighlights: no active editor
[2026-05-21T17:04:35.860Z] applyHighlights: no active editor
[2026-05-21T17:04:36.363Z] applyHighlights: no active editor
[2026-05-21T17:04:36.875Z] applyHighlights: no active editor
[2026-05-21T17:04:37.374Z] applyHighlights: no active editor
[2026-05-21T17:04:37.878Z] applyHighlights: no active editor
[2026-05-21T17:04:38.380Z] applyHighlights: no active editor
[2026-05-21T17:04:38.897Z] applyHighlights: no active editor
[2026-05-21T17:04:39.399Z] applyHighlights: no active editor
[2026-05-21T17:04:39.903Z] applyHighlights: no active editor
[2026-05-21T17:04:40.407Z] applyHighlights: no active editor
[2026-05-21T17:04:40.922Z] applyHighlights: no active editor
[2026-05-21T17:04:41.426Z] applyHighlights: no active editor
[2026-05-21T17:04:41.928Z] applyHighlights: no active editor
[2026-05-21T17:04:42.427Z] applyHighlights: no active editor
[2026-05-21T17:04:42.931Z] applyHighlights: no active editor
[2026-05-21T17:04:43.434Z] applyHighlights: no active editor
[2026-05-21T17:04:43.939Z] applyHighlights: no active editor
[2026-05-21T17:04:44.441Z] applyHighlights: no active editor
[2026-05-21T17:04:44.945Z] applyHighlights: no active editor
[2026-05-21T17:04:45.447Z] applyHighlights: no active editor
[2026-05-21T17:04:45.949Z] applyHighlights: no active editor
[2026-05-21T17:04:46.453Z] applyHighlights: no active editor
[2026-05-21T17:04:46.956Z] applyHighlights: no active editor
[2026-05-21T17:04:47.472Z] applyHighlights: no active editor
[2026-05-21T17:04:47.977Z] applyHighlights: no active editor
[2026-05-21T17:04:48.479Z] applyHighlights: no active editor
[2026-05-21T17:04:48.980Z] applyHighlights: no active editor
[2026-05-21T17:04:49.482Z] applyHighlights: no active editor
[2026-05-21T17:04:49.979Z] applyHighlights: no active editor
[2026-05-21T17:04:50.485Z] applyHighlights: no active editor
[2026-05-21T17:04:50.990Z] applyHighlights: no active editor
[2026-05-21T17:04:51.494Z] applyHighlights: no active editor
[2026-05-21T17:04:51.996Z] applyHighlights: no active editor
[2026-05-21T17:04:52.507Z] applyHighlights: no active editor
[2026-05-21T17:04:53.009Z] applyHighlights: no active editor
[2026-05-21T17:04:53.509Z] applyHighlights: no active editor
[2026-05-21T17:04:54.011Z] applyHighlights: no active editor
[2026-05-21T17:04:54.523Z] applyHighlights: no active editor
[2026-05-21T17:04:55.038Z] applyHighlights: no active editor
[2026-05-21T17:04:55.552Z] applyHighlights: no active editor
[2026-05-21T17:04:56.062Z] applyHighlights: no active editor
[2026-05-21T17:04:56.577Z] applyHighlights: no active editor
[2026-05-21T17:04:57.094Z] applyHighlights: no active editor
[2026-05-21T17:04:57.610Z] applyHighlights: no active editor
[2026-05-21T17:04:58.109Z] applyHighlights: no active editor
[2026-05-21T17:04:58.623Z] applyHighlights: no active editor
[2026-05-21T17:04:59.138Z] applyHighlights: no active editor
[2026-05-21T17:04:59.649Z] applyHighlights: no active editor
[2026-05-21T17:05:00.150Z] applyHighlights: no active editor
[2026-05-21T17:05:00.652Z] applyHighlights: no active editor
[2026-05-21T17:05:01.154Z] applyHighlights: no active editor
[2026-05-21T17:05:01.653Z] applyHighlights: no active editor
[2026-05-21T17:05:02.155Z] applyHighlights: no active editor
[2026-05-21T17:05:02.669Z] applyHighlights: no active editor
[2026-05-21T17:05:03.168Z] applyHighlights: no active editor
[2026-05-21T17:05:03.685Z] applyHighlights: no active editor
[2026-05-21T17:05:04.199Z] applyHighlights: no active editor
[2026-05-21T17:05:04.700Z] applyHighlights: no active editor
[2026-05-21T17:05:05.202Z] applyHighlights: no active editor
[2026-05-21T17:05:05.703Z] applyHighlights: no active editor
[2026-05-21T17:05:06.205Z] applyHighlights: no active editor
[2026-05-21T17:05:06.707Z] applyHighlights: no active editor
[2026-05-21T17:05:07.210Z] applyHighlights: no active editor
[2026-05-21T17:05:07.715Z] applyHighlights: no active editor
[2026-05-21T17:05:08.221Z] applyHighlights: no active editor
[2026-05-21T17:05:08.735Z] applyHighlights: no active editor
[2026-05-21T17:05:09.239Z] applyHighlights: no active editor
[2026-05-21T17:05:09.751Z] applyHighlights: no active editor
[2026-05-21T17:05:10.262Z] applyHighlights: no active editor
[2026-05-21T17:05:10.771Z] applyHighlights: no active editor
[2026-05-21T17:05:11.275Z] applyHighlights: no active editor
[2026-05-21T17:05:11.788Z] applyHighlights: no active editor
[2026-05-21T17:05:12.289Z] applyHighlights: no active editor
[2026-05-21T17:05:12.791Z] applyHighlights: no active editor
[2026-05-21T17:05:13.305Z] applyHighlights: no active editor
[2026-05-21T17:05:13.816Z] applyHighlights: no active editor
[2026-05-21T17:05:14.317Z] applyHighlights: no active editor
[2026-05-21T17:05:14.830Z] applyHighlights: no active editor
[2026-05-21T17:05:15.345Z] applyHighlights: no active editor
[2026-05-21T17:05:15.857Z] applyHighlights: no active editor
[2026-05-21T17:05:16.359Z] applyHighlights: no active editor
[2026-05-21T17:05:16.858Z] applyHighlights: no active editor
[2026-05-21T17:05:17.374Z] applyHighlights: no active editor
[2026-05-21T17:05:17.874Z] applyHighlights: no active editor
[2026-05-21T17:05:18.376Z] applyHighlights: no active editor
[2026-05-21T17:05:18.879Z] applyHighlights: no active editor
[2026-05-21T17:05:19.393Z] applyHighlights: no active editor
[2026-05-21T17:05:19.905Z] applyHighlights: no active editor
[2026-05-21T17:05:20.409Z] applyHighlights: no active editor
[2026-05-21T17:05:20.921Z] applyHighlights: no active editor
[2026-05-21T17:05:21.433Z] applyHighlights: no active editor
[2026-05-21T17:05:21.947Z] applyHighlights: no active editor
[2026-05-21T17:05:22.450Z] applyHighlights: no active editor
[2026-05-21T17:05:22.962Z] applyHighlights: no active editor
[2026-05-21T17:05:23.462Z] applyHighlights: no active editor
[2026-05-21T17:05:23.964Z] applyHighlights: no active editor
[2026-05-21T17:05:24.478Z] applyHighlights: no active editor
[2026-05-21T17:05:24.994Z] applyHighlights: no active editor
[2026-05-21T17:05:25.492Z] applyHighlights: no active editor
[2026-05-21T17:05:25.993Z] applyHighlights: no active editor
[2026-05-21T17:05:26.508Z] applyHighlights: no active editor
[2026-05-21T17:05:27.022Z] applyHighlights: no active editor
[2026-05-21T17:05:27.536Z] applyHighlights: no active editor
[2026-05-21T17:05:28.035Z] applyHighlights: no active editor
[2026-05-21T17:05:28.550Z] applyHighlights: no active editor
[2026-05-21T17:05:29.065Z] applyHighlights: no active editor
[2026-05-21T17:05:29.576Z] applyHighlights: no active editor
[2026-05-21T17:05:30.091Z] applyHighlights: no active editor
[2026-05-21T17:05:30.605Z] applyHighlights: no active editor
[2026-05-21T17:05:31.122Z] applyHighlights: no active editor
[2026-05-21T17:05:31.638Z] applyHighlights: no active editor
[2026-05-21T17:05:32.153Z] applyHighlights: no active editor
[2026-05-21T17:05:32.664Z] applyHighlights: no active editor
[2026-05-21T17:05:33.170Z] applyHighlights: no active editor
[2026-05-21T17:05:33.670Z] applyHighlights: no active editor
[2026-05-21T17:05:34.181Z] applyHighlights: no active editor
[2026-05-21T17:05:34.698Z] applyHighlights: no active editor
[2026-05-21T17:05:35.212Z] applyHighlights: no active editor
[2026-05-21T17:05:35.725Z] applyHighlights: no active editor
[2026-05-21T17:05:36.229Z] applyHighlights: no active editor
[2026-05-21T17:05:36.740Z] applyHighlights: no active editor
[2026-05-21T17:05:37.254Z] applyHighlights: no active editor
[2026-05-21T17:05:37.768Z] applyHighlights: no active editor
[2026-05-21T17:05:38.268Z] applyHighlights: no active editor
[2026-05-21T17:05:38.770Z] applyHighlights: no active editor
[2026-05-21T17:05:39.271Z] applyHighlights: no active editor
[2026-05-21T17:05:39.776Z] applyHighlights: no active editor
[2026-05-21T17:05:40.279Z] applyHighlights: no active editor
[2026-05-21T17:05:40.791Z] applyHighlights: no active editor
[2026-05-21T17:05:41.302Z] applyHighlights: no active editor
[2026-05-21T17:05:41.818Z] applyHighlights: no active editor
[2026-05-21T17:05:42.321Z] applyHighlights: no active editor
[2026-05-21T17:05:42.954Z] applyHighlights: no active editor
[2026-05-21T17:05:43.436Z] applyHighlights: no active editor
[2026-05-21T17:05:43.940Z] applyHighlights: no active editor
[2026-05-21T17:05:44.441Z] applyHighlights: no active editor
[2026-05-21T17:05:44.956Z] applyHighlights: no active editor
[2026-05-21T17:05:45.470Z] applyHighlights: no active editor
[2026-05-21T17:05:45.984Z] applyHighlights: no active editor
[2026-05-21T17:05:46.489Z] applyHighlights: no active editor
[2026-05-21T17:05:46.993Z] applyHighlights: no active editor
[2026-05-21T17:05:47.495Z] applyHighlights: no active editor
[2026-05-21T17:05:48.010Z] applyHighlights: no active editor
[2026-05-21T17:05:48.514Z] applyHighlights: no active editor
[2026-05-21T17:05:49.014Z] applyHighlights: no active editor
[2026-05-21T17:05:49.525Z] applyHighlights: no active editor
[2026-05-21T17:05:50.029Z] applyHighlights: no active editor
[2026-05-21T17:05:50.536Z] applyHighlights: no active editor
[2026-05-21T17:05:51.038Z] applyHighlights: no active editor
[2026-05-21T17:05:51.539Z] applyHighlights: no active editor
[2026-05-21T17:05:52.041Z] applyHighlights: no active editor
[2026-05-21T17:05:52.545Z] applyHighlights: no active editor
[2026-05-21T17:05:53.057Z] applyHighlights: no active editor
[2026-05-21T17:05:53.557Z] applyHighlights: no active editor
[2026-05-21T17:05:54.071Z] applyHighlights: no active editor
[2026-05-21T17:05:54.575Z] applyHighlights: no active editor
[2026-05-21T17:05:55.085Z] applyHighlights: no active editor
[2026-05-21T17:05:55.595Z] applyHighlights: no active editor
[2026-05-21T17:05:56.095Z] applyHighlights: no active editor
[2026-05-21T17:05:56.610Z] applyHighlights: no active editor
[2026-05-21T17:05:57.125Z] applyHighlights: no active editor
[2026-05-21T17:05:57.635Z] applyHighlights: no active editor
[2026-05-21T17:05:58.137Z] applyHighlights: no active editor
[2026-05-21T17:05:58.642Z] applyHighlights: no active editor
[2026-05-21T17:05:59.154Z] applyHighlights: no active editor
[2026-05-21T17:05:59.654Z] applyHighlights: no active editor
[2026-05-21T17:06:00.169Z] applyHighlights: no active editor
[2026-05-21T17:06:00.684Z] applyHighlights: no active editor
[2026-05-21T17:06:01.198Z] applyHighlights: no active editor
[2026-05-21T17:06:01.698Z] applyHighlights: no active editor
[2026-05-21T17:06:02.211Z] applyHighlights: no active editor
[2026-05-21T17:06:02.713Z] applyHighlights: no active editor
[2026-05-21T17:06:03.214Z] applyHighlights: no active editor
[2026-05-21T17:06:03.719Z] applyHighlights: no active editor
[2026-05-21T17:06:04.224Z] applyHighlights: no active editor
[2026-05-21T17:06:04.730Z] applyHighlights: no active editor
[2026-05-21T17:06:05.244Z] applyHighlights: no active editor
[2026-05-21T17:06:05.756Z] applyHighlights: no active editor
[2026-05-21T17:06:06.256Z] applyHighlights: no active editor
[2026-05-21T17:06:06.756Z] applyHighlights: no active editor
[2026-05-21T17:06:07.271Z] applyHighlights: no active editor
[2026-05-21T17:06:07.774Z] applyHighlights: no active editor
[2026-05-21T17:06:08.287Z] applyHighlights: no active editor
[2026-05-21T17:06:08.789Z] applyHighlights: no active editor
[2026-05-21T17:06:09.302Z] applyHighlights: no active editor
[2026-05-21T17:06:09.806Z] applyHighlights: no active editor
[2026-05-21T17:06:10.311Z] applyHighlights: no active editor
[2026-05-21T17:06:10.827Z] applyHighlights: no active editor
[2026-05-21T17:06:11.341Z] applyHighlights: no active editor
[2026-05-21T17:06:11.852Z] applyHighlights: no active editor
[2026-05-21T17:06:12.352Z] applyHighlights: no active editor
[2026-05-21T17:06:12.856Z] applyHighlights: no active editor
[2026-05-21T17:06:13.372Z] applyHighlights: no active editor
[2026-05-21T17:06:13.873Z] applyHighlights: no active editor
[2026-05-21T17:06:14.376Z] applyHighlights: no active editor
[2026-05-21T17:06:14.890Z] applyHighlights: no active editor
[2026-05-21T17:06:15.394Z] applyHighlights: no active editor
[2026-05-21T17:06:15.892Z] applyHighlights: no active editor
[2026-05-21T17:06:16.405Z] applyHighlights: no active editor
[2026-05-21T17:06:16.918Z] applyHighlights: no active editor
[2026-05-21T17:06:17.421Z] applyHighlights: no active editor
[2026-05-21T17:06:17.934Z] applyHighlights: no active editor
[2026-05-21T17:06:18.437Z] applyHighlights: no active editor
[2026-05-21T17:06:18.950Z] applyHighlights: no active editor
[2026-05-21T17:06:19.462Z] applyHighlights: no active editor
[2026-05-21T17:06:19.974Z] applyHighlights: no active editor
[2026-05-21T17:06:20.478Z] applyHighlights: no active editor
[2026-05-21T17:06:20.975Z] applyHighlights: no active editor
[2026-05-21T17:06:21.487Z] applyHighlights: no active editor
[2026-05-21T17:06:21.988Z] applyHighlights: no active editor
[2026-05-21T17:06:22.490Z] applyHighlights: no active editor
[2026-05-21T17:06:22.993Z] applyHighlights: no active editor
[2026-05-21T17:06:23.494Z] applyHighlights: no active editor
[2026-05-21T17:06:24.007Z] applyHighlights: no active editor
[2026-05-21T17:06:24.510Z] applyHighlights: no active editor
[2026-05-21T17:06:25.024Z] applyHighlights: no active editor
[2026-05-21T17:06:25.527Z] applyHighlights: no active editor
[2026-05-21T17:06:26.026Z] applyHighlights: no active editor
[2026-05-21T17:06:26.540Z] applyHighlights: no active editor
[2026-05-21T17:06:27.038Z] applyHighlights: no active editor
[2026-05-21T17:06:27.552Z] applyHighlights: no active editor
[2026-05-21T17:06:28.064Z] applyHighlights: no active editor
[2026-05-21T17:06:28.580Z] applyHighlights: no active editor
[2026-05-21T17:06:29.081Z] applyHighlights: no active editor
[2026-05-21T17:06:29.588Z] applyHighlights: no active editor
[2026-05-21T17:06:30.090Z] applyHighlights: no active editor
[2026-05-21T17:06:30.606Z] applyHighlights: no active editor
[2026-05-21T17:06:31.120Z] applyHighlights: no active editor
[2026-05-21T17:06:31.633Z] applyHighlights: no active editor
[2026-05-21T17:06:32.136Z] applyHighlights: no active editor
[2026-05-21T17:06:32.636Z] applyHighlights: no active editor
[2026-05-21T17:06:33.150Z] applyHighlights: no active editor
[2026-05-21T17:06:33.665Z] applyHighlights: no active editor
[2026-05-21T17:06:34.166Z] applyHighlights: no active editor
[2026-05-21T17:06:34.681Z] applyHighlights: no active editor
[2026-05-21T17:06:35.194Z] applyHighlights: no active editor
[2026-05-21T17:06:35.709Z] applyHighlights: no active editor
[2026-05-21T17:06:36.212Z] applyHighlights: no active editor
[2026-05-21T17:06:36.725Z] applyHighlights: no active editor
[2026-05-21T17:06:37.225Z] applyHighlights: no active editor
[2026-05-21T17:06:37.736Z] applyHighlights: no active editor
[2026-05-21T17:06:38.250Z] applyHighlights: no active editor
[2026-05-21T17:06:38.751Z] applyHighlights: no active editor
[2026-05-21T17:06:39.257Z] applyHighlights: no active editor
[2026-05-21T17:06:39.767Z] applyHighlights: no active editor
[2026-05-21T17:06:40.284Z] applyHighlights: no active editor
[2026-05-21T17:06:40.782Z] applyHighlights: no active editor
[2026-05-21T17:06:41.400Z] applyHighlights: no active editor
[2026-05-21T17:06:41.903Z] applyHighlights: no active editor
[2026-05-21T17:06:42.415Z] applyHighlights: no active editor
[2026-05-21T17:06:42.918Z] applyHighlights: no active editor
[2026-05-21T17:06:43.431Z] applyHighlights: no active editor
[2026-05-21T17:06:43.934Z] applyHighlights: no active editor
[2026-05-21T17:06:44.447Z] applyHighlights: no active editor
[2026-05-21T17:06:44.949Z] applyHighlights: no active editor
[2026-05-21T17:06:45.454Z] applyHighlights: no active editor
[2026-05-21T17:06:45.958Z] applyHighlights: no active editor
[2026-05-21T17:06:46.473Z] applyHighlights: no active editor
[2026-05-21T17:06:46.983Z] applyHighlights: no active editor
[2026-05-21T17:06:47.484Z] applyHighlights: no active editor
[2026-05-21T17:06:47.987Z] applyHighlights: no active editor
[2026-05-21T17:06:48.488Z] applyHighlights: no active editor
[2026-05-21T17:06:48.988Z] applyHighlights: no active editor
[2026-05-21T17:06:49.490Z] applyHighlights: no active editor
[2026-05-21T17:06:50.006Z] applyHighlights: no active editor
[2026-05-21T17:06:50.516Z] applyHighlights: no active editor
[2026-05-21T17:06:51.033Z] applyHighlights: no active editor
[2026-05-21T17:06:51.544Z] applyHighlights: no active editor
[2026-05-21T17:06:52.059Z] applyHighlights: no active editor
[2026-05-21T17:06:52.560Z] applyHighlights: no active editor
[2026-05-21T17:06:53.063Z] applyHighlights: no active editor
[2026-05-21T17:06:53.575Z] applyHighlights: no active editor
[2026-05-21T17:06:54.090Z] applyHighlights: no active editor
[2026-05-21T17:06:54.602Z] applyHighlights: no active editor
[2026-05-21T17:06:55.115Z] applyHighlights: no active editor
[2026-05-21T17:06:55.618Z] applyHighlights: no active editor
[2026-05-21T17:06:56.131Z] applyHighlights: no active editor
[2026-05-21T17:06:56.632Z] applyHighlights: no active editor
[2026-05-21T17:06:57.133Z] applyHighlights: no active editor
[2026-05-21T17:06:57.635Z] applyHighlights: no active editor
[2026-05-21T17:06:58.134Z] applyHighlights: no active editor
[2026-05-21T17:06:58.644Z] applyHighlights: no active editor
[2026-05-21T17:06:59.146Z] applyHighlights: no active editor
[2026-05-21T17:06:59.662Z] applyHighlights: no active editor
[2026-05-21T17:07:00.162Z] applyHighlights: no active editor
[2026-05-21T17:07:00.665Z] applyHighlights: no active editor
[2026-05-21T17:07:01.165Z] applyHighlights: no active editor
[2026-05-21T17:07:01.664Z] applyHighlights: no active editor
[2026-05-21T17:07:02.168Z] applyHighlights: no active editor
[2026-05-21T17:07:02.682Z] applyHighlights: no active editor
[2026-05-21T17:07:03.191Z] applyHighlights: no active editor
[2026-05-21T17:07:03.707Z] applyHighlights: no active editor
[2026-05-21T17:07:04.219Z] applyHighlights: no active editor
[2026-05-21T17:07:04.722Z] applyHighlights: no active editor
[2026-05-21T17:07:05.231Z] applyHighlights: no active editor
[2026-05-21T17:07:05.736Z] applyHighlights: no active editor
[2026-05-21T17:07:06.236Z] applyHighlights: no active editor
[2026-05-21T17:07:06.750Z] applyHighlights: no active editor
[2026-05-21T17:07:07.253Z] applyHighlights: no active editor
[2026-05-21T17:07:07.766Z] applyHighlights: no active editor
[2026-05-21T17:07:08.277Z] applyHighlights: no active editor
[2026-05-21T17:07:08.789Z] applyHighlights: no active editor
[2026-05-21T17:07:09.292Z] applyHighlights: no active editor
[2026-05-21T17:07:09.794Z] applyHighlights: no active editor
[2026-05-21T17:07:10.304Z] applyHighlights: no active editor
[2026-05-21T17:07:10.817Z] applyHighlights: no active editor
[2026-05-21T17:07:11.318Z] applyHighlights: no active editor
[2026-05-21T17:07:11.832Z] applyHighlights: no active editor
[2026-05-21T17:07:12.347Z] applyHighlights: no active editor
[2026-05-21T17:07:12.848Z] applyHighlights: no active editor
[2026-05-21T17:07:13.349Z] applyHighlights: no active editor
[2026-05-21T17:07:13.848Z] applyHighlights: no active editor
[2026-05-21T17:07:14.365Z] applyHighlights: no active editor
[2026-05-21T17:07:14.878Z] applyHighlights: no active editor
[2026-05-21T17:07:15.390Z] applyHighlights: no active editor
[2026-05-21T17:07:15.907Z] applyHighlights: no active editor
[2026-05-21T17:07:16.419Z] applyHighlights: no active editor
[2026-05-21T17:07:16.929Z] applyHighlights: no active editor
[2026-05-21T17:07:17.442Z] applyHighlights: no active editor
[2026-05-21T17:07:17.944Z] applyHighlights: no active editor
[2026-05-21T17:07:18.455Z] applyHighlights: no active editor
[2026-05-21T17:07:18.970Z] applyHighlights: no active editor
[2026-05-21T17:07:19.481Z] applyHighlights: no active editor
[2026-05-21T17:07:19.985Z] applyHighlights: no active editor
[2026-05-21T17:07:20.495Z] applyHighlights: no active editor
[2026-05-21T17:07:21.009Z] applyHighlights: no active editor
[2026-05-21T17:07:21.511Z] applyHighlights: no active editor
[2026-05-21T17:07:22.024Z] applyHighlights: no active editor
[2026-05-21T17:07:22.539Z] applyHighlights: no active editor
[2026-05-21T17:07:23.053Z] applyHighlights: no active editor
[2026-05-21T17:07:23.554Z] applyHighlights: no active editor
[2026-05-21T17:07:24.064Z] applyHighlights: no active editor
[2026-05-21T17:07:24.577Z] applyHighlights: no active editor
[2026-05-21T17:07:25.091Z] applyHighlights: no active editor
[2026-05-21T17:07:25.605Z] applyHighlights: no active editor
[2026-05-21T17:07:26.118Z] applyHighlights: no active editor
[2026-05-21T17:07:26.631Z] applyHighlights: no active editor
[2026-05-21T17:07:27.145Z] applyHighlights: no active editor
[2026-05-21T17:07:27.653Z] applyHighlights: no active editor
[2026-05-21T17:07:28.165Z] applyHighlights: no active editor
[2026-05-21T17:07:28.674Z] applyHighlights: no active editor
[2026-05-21T17:07:29.186Z] applyHighlights: no active editor
[2026-05-21T17:07:29.688Z] applyHighlights: no active editor
[2026-05-21T17:07:30.199Z] applyHighlights: no active editor
[2026-05-21T17:07:30.712Z] applyHighlights: no active editor
[2026-05-21T17:07:31.225Z] applyHighlights: no active editor
[2026-05-21T17:07:31.726Z] applyHighlights: no active editor
[2026-05-21T17:07:32.230Z] applyHighlights: no active editor
[2026-05-21T17:07:32.742Z] applyHighlights: no active editor
[2026-05-21T17:07:33.251Z] applyHighlights: no active editor
[2026-05-21T17:07:33.753Z] applyHighlights: no active editor
[2026-05-21T17:07:34.265Z] applyHighlights: no active editor
[2026-05-21T17:07:34.778Z] applyHighlights: no active editor
[2026-05-21T17:07:35.293Z] applyHighlights: no active editor
[2026-05-21T17:07:35.809Z] applyHighlights: no active editor
[2026-05-21T17:07:36.312Z] applyHighlights: no active editor
[2026-05-21T17:07:36.817Z] applyHighlights: no active editor
[2026-05-21T17:07:37.319Z] applyHighlights: no active editor
[2026-05-21T17:07:37.821Z] applyHighlights: no active editor
[2026-05-21T17:07:38.320Z] applyHighlights: no active editor
[2026-05-21T17:07:38.837Z] applyHighlights: no active editor
